Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,Nome,Height_in_inches,Wins,Losses,Draws
155.0,,Orthodox,"Oct 10, 1989",0.79,0.5,5.26,0.23,0.0,0.0,0.0,0.0,Marcin Bandel,70.0,15,7,0.0
125.0,65.0,Switch,"Aug 03, 1988",3.51,0.4,3.01,0.59,0.25,0.33,0.63,1.0,Ben Nguyen,65.0,16,8,0.0
155.0,73.0,Southpaw,"Dec 05, 1991",4.78,0.64,4.35,0.46,0.41,0.1,0.66,0.4,Brok Weaver,72.0,15,6,0.0
170.0,74.0,Orthodox,"Aug 23, 1992",4.09,0.49,5.92,0.46,0.36,0.22,0.54,2.0,Miguel Baeza,74.0,10,4,0.0
155.0,77.0,Switch,"Jul 07, 1999",5.83,0.39,5.91,0.56,0.15,0.25,0.94,0.1,Daniel Zellhuber,73.0,15,3,0.0
135.0,65.0,Orthodox,"Jul 03, 1996",2.86,0.25,8.57,0.4,0.0,0.0,0.75,0.0,Billy Brand,66.0,5,2,0.0
170.0,,,"Jan 19, 1981",0.16,0.33,3.74,0.14,2.44,0.25,0.0,4.9,Justin Guthrie,73.0,18,9,0.0
170.0,76.0,Southpaw,"Mar 18, 1980",3.23,0.5,2.09,0.64,1.53,0.54,0.66,0.8,Kyle Noke,73.0,22,10,1.0
185.0,75.0,Orthodox,"Feb 13, 1976",1.26,0.35,1.89,0.61,1.58,0.15,0.5,1.1,Dean Lister,73.0,13,7,0.0
170.0,,Orthodox,"Mar 09, 1968",1.79,0.45,1.66,0.63,1.96,1.0,0.54,1.0,Pat Miletich,70.0,29,7,2.0
115.0,65.0,Orthodox,"Mar 26, 1994",3.35,0.52,2.62,0.42,1.27,0.33,0.34,1.0,Paige VanZant,64.0,8,5,0.0
185.0,77.0,Southpaw,"Mar 25, 1999",5.87,0.68,3.82,0.23,0.0,0.0,0.0,0.0,Jackson McVey,76.0,6,2,0.0
170.0,,Orthodox,"Aug 07, 1969",0.51,0.34,0.73,0.58,1.1,0.5,0.44,0.6,Johil de Oliveira,66.0,17,15,
170.0,,Orthodox,--,2.2,0.35,3.33,0.48,3.0,0.75,0.25,2.0,Mark Scanlon,69.0,9,2,0.0
135.0,,Orthodox,"Oct 25, 1987",2.61,0.5,18.26,0.44,0.0,0.0,0.0,0.0,James Gray,69.0,4,1,0.0
260.0,,Orthodox,"Sep 28, 1968",0.0,0.0,1.05,0.77,0.0,0.0,0.0,0.0,Francois Botha,74.0,0,1,0.0
265.0,,Orthodox,"Aug 09, 1971",0.94,0.11,4.84,0.63,0.0,0.0,0.0,0.0,Kerry Schall,74.0,24,13,
170.0,70.0,Southpaw,"Jul 26, 1974",1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5,Tony DeSouza,72.0,11,4,0.0
161.0,,Orthodox,"Oct 19, 1976",0.0,0.0,0.94,0.42,0.0,0.0,0.0,3.5,Ken Kaneko,72.0,0,3,0.0
185.0,,,--,4.0,0.48,1.85,0.7,9.23,1.0,1.0,0.0,Brian Sleeman,68.0,9,9,1.0
155.0,,,"Feb 01, 1982",1.07,0.4,1.13,0.43,1.0,0.25,0.2,2.0,Chris Tickle,69.0,9,9,0.0
155.0,75.0,Southpaw,"Aug 10, 1992",7.6,0.51,5.87,0.53,2.0,0.66,1.0,0.0,Daniel Allen,72.0,5,0,0.0
,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan Hayes,,7,6,0.0
135.0,67.0,Southpaw,"Dec 12, 1985",6.61,0.52,4.37,0.5,0.71,0.3,0.72,0.2,Luke Sanders,66.0,13,5,0.0
155.0,,,"Dec 15, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jared Chaffee,70.0,5,2,0.0
265.0,81.0,Orthodox,"Jul 12, 1977",3.53,0.72,2.11,0.5,3.9,0.55,0.6,0.5,Brock Lesnar,75.0,5,3,
170.0,,,"Jun 08, 1985",0.6,0.4,2.4,0.4,1.0,1.0,0.16,0.0,Tim Roman,73.0,3,4,0.0
143.0,,,"Jan 29, 1967",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stephen Palling,64.0,11,7,1.0
155.0,73.0,Switch,"May 02, 1993",5.6,0.45,6.19,0.47,0.71,0.5,0.5,0.5,Gabe Green,70.0,12,5,0.0
170.0,,Orthodox,--,0.0,0.0,6.45,0.35,0.0,0.0,0.5,0.0,Jesse Sanders,72.0,23,7,0.0
155.0,73.0,Orthodox,"Sep 18, 1990",6.67,0.44,9.91,0.43,0.0,0.0,0.66,0.0,Tatsuya Saika,72.0,11,5,0.0
135.0,72.0,Switch,"Jul 04, 1996",4.49,0.39,4.26,0.54,1.58,0.25,0.2,1.3,Serhiy Sidey,71.0,12,2,0.0
125.0,67.0,Orthodox,"Aug 19, 1987",2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,Jon Delos Reyes,66.0,8,5,0.0
170.0,,Orthodox,"Feb 06, 1974",0.81,0.33,1.9,0.48,1.36,1.0,0.0,0.0,Zach Light,68.0,9,11,0.0
205.0,,Orthodox,"Jul 06, 1987",2.31,0.17,6.92,0.44,0.0,0.0,0.0,0.0,Nick Roehrick,74.0,7,1,0.0
135.0,70.0,Orthodox,"Apr 05, 1992",3.08,0.48,2.05,0.55,0.86,0.15,0.63,1.1,Said Nurmagomedov,68.0,18,5,0.0
240.0,80.0,Orthodox,"Aug 19, 1982",4.67,0.52,4.01,0.52,1.74,0.34,0.65,0.0,Stipe Miocic,76.0,20,5,0.0
135.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJ Siscoe,67.0,1,2,0.0
275.0,,Orthodox,"Nov 25, 1968",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike Bourke,72.0,10,16,
185.0,72.0,Orthodox,"Jan 04, 1991",3.04,0.48,3.95,0.5,1.22,0.5,0.62,0.8,Warlley Alves,71.0,15,8,0.0
170.0,,Southpaw,"Oct 21, 1965",0.6,0.45,2.22,0.44,3.33,0.45,0.5,0.0,Gil Castillo,69.0,8,5,0.0
145.0,70.0,Orthodox,"Dec 28, 1984",4.36,0.41,4.45,0.58,0.64,0.28,0.61,0.3,Matt Bessette,70.0,22,9,
230.0,,,"Jun 02, 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nate Schroeder,73.0,11,10,0.0
135.0,73.0,Orthodox,"May 24, 1992",2.02,0.34,4.62,0.39,0.0,0.0,0.0,0.0,Jesse Butler,70.0,12,6,0.0
155.0,68.0,Orthodox,"Dec 18, 1986",3.43,0.51,2.62,0.67,2.14,0.75,0.0,0.0,Karen Darabedyan,67.0,13,6,0.0
185.0,,Orthodox,"Nov 16, 1977",0.69,0.75,4.83,0.19,0.0,0.0,0.0,0.0,Delson Heleno,71.0,29,10,0.0
135.0,69.0,Southpaw,"Jan 21, 1987",3.13,0.5,3.73,0.55,3.32,0.6,0.71,1.3,Matthew Lopez,67.0,10,4,0.0
155.0,70.0,Orthodox,"Feb 25, 1997",5.87,0.52,4.0,0.65,2.0,0.22,1.0,0.0,Anthony Romero,71.0,8,0,0.0
205.0,76.0,Orthodox,"Jul 26, 1988",3.19,0.49,5.04,0.44,0.44,0.22,0.5,0.6,Anthony Smith,76.0,38,22,0.0
155.0,,Southpaw,"Jan 31, 1981",2.29,0.45,1.39,0.66,0.0,0.0,0.42,0.9,Maciej Jewtuszko,72.0,12,3,0.0
260.0,75.0,Orthodox,"Sep 28, 1993",0.88,0.44,3.94,0.51,3.28,1.0,1.0,0.0,Richard Jacobi,76.0,6,1,1.0
205.0,,Southpaw,"Aug 16, 1977",0.69,0.5,5.52,0.46,0.0,0.0,0.0,0.0,Jules Bruchez,72.0,1,2,0.0
145.0,,,"Dec 23, 1984",1.2,0.42,1.4,0.53,2.0,0.5,0.75,0.0,Iony Razafiarison,63.0,2,1,
205.0,74.0,Southpaw,"Oct 04, 1990",2.57,0.51,2.42,0.57,0.72,0.4,0.4,0.5,Karl Roberson,73.0,9,6,0.0
135.0,71.0,Orthodox,"May 21, 1989",1.33,0.21,3.82,0.51,0.93,0.37,0.5,2.2,Dustin Kimura,67.0,11,3,0.0
155.0,,Orthodox,"Jan 13, 1976",0.75,0.41,1.36,0.68,0.0,0.0,0.33,0.0,Leigh Remedios,67.0,18,10,2.0
170.0,70.0,Southpaw,"Aug 24, 1978",3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,Francisco Trinaldo,69.0,28,9,0.0
185.0,78.0,Switch,"Aug 04, 1987",2.45,0.48,2.7,0.55,0.94,0.33,0.37,0.0,Oluwale Bamgbose,71.0,6,4,0.0
205.0,,Switch,"May 10, 1988",3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0,Cory Hendricks,75.0,3,1,0.0
,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Devin Johnson,,1,1,1.0
170.0,,Orthodox,--,2.47,0.25,7.06,0.41,0.0,0.0,0.0,0.0,Stevie Lynch,70.0,5,2,0.0
230.0,76.0,Orthodox,"Aug 18, 1985",4.38,0.44,5.47,0.55,0.45,0.23,0.83,0.0,Gian Villante,75.0,17,14,0.0
155.0,69.0,Orthodox,"Jul 09, 1993",2.31,0.25,11.54,0.4,0.0,0.0,0.0,0.0,Kolton Englund,70.0,9,4,0.0
145.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Justin Governale,,5,5,0.0
145.0,68.0,Orthodox,"Jan 07, 1989",2.87,0.54,2.07,0.61,3.67,0.42,0.85,0.0,Levan Makashvili,68.0,15,2,1.0
145.0,,,--,0.43,0.25,1.73,0.5,19.42,0.5,1.0,0.0,Colley  Bradford,67.0,0,1,0.0
155.0,71.0,Southpaw,"Jun 02, 1995",2.49,0.61,1.79,0.57,2.92,0.3,0.3,1.3,Jordan Leavitt,69.0,12,3,0.0
185.0,,Orthodox,--,1.56,0.2,2.08,0.75,0.0,0.0,0.0,0.0,Mike Altman,70.0,1,4,0.0
125.0,63.0,Orthodox,"Feb 28, 1982",5.73,0.52,5.0,0.69,0.0,0.0,1.0,0.0,Adam Antolin,65.0,12,3,0.0
170.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Miglioli,68.0,9,9,0.0
170.0,72.0,Switch,"Jun 18, 1998",7.51,0.46,5.02,0.59,1.75,0.16,0.66,0.0,Billy Ray Goff,70.0,9,4,0.0
205.0,74.0,Orthodox,"Feb 20, 1981",5.61,0.59,5.44,0.45,1.67,0.28,0.0,1.7,Cody Donovan,75.0,8,5,0.0
216.0,,,"Jun 14, 1984",0.0,0.0,5.58,0.6,0.0,0.0,0.0,20.9,Dan Molina,70.0,13,9,0.0
230.0,,Orthodox,"Mar 23, 1964",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moti Horenstein,76.0,1,6,0.0
170.0,79.0,Orthodox,"Mar 14, 1984",3.85,0.43,3.85,0.64,1.12,0.4,0.5,1.7,Simeon Thoresen,73.0,17,6,1.0
170.0,,Orthodox,"Feb 05, 1990",4.83,0.47,3.45,0.56,0.0,0.0,0.52,0.3,Nah-Shon Burrell,71.0,15,7,
170.0,74.0,Orthodox,"Sep 28, 1991",5.03,0.52,3.61,0.54,3.91,0.34,0.91,0.2,Rinat Fakhretdinov,72.0,24,1,1.0
155.0,,,"May 05, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bill Cooper,,2,1,0.0
125.0,69.0,Orthodox,"Oct 07, 1997",7.89,0.52,5.65,0.57,1.45,0.34,0.7,0.7,Casey O'Neill,66.0,10,2,0.0
170.0,70.0,Orthodox,"Jun 09, 1984",3.37,0.49,2.96,0.62,1.07,0.32,0.72,0.0,Muslim Salikhov,71.0,22,6,0.0
145.0,71.0,Southpaw,"Sep 14, 1996",4.44,0.49,3.09,0.54,1.96,0.38,0.58,1.2,Melquizael Costa,70.0,24,7,0.0
145.0,,Orthodox,"Mar 23, 1979",3.13,0.3,5.77,0.42,0.0,0.0,0.62,1.0,Eddie Yagin,67.0,16,7,1.0
115.0,63.0,Orthodox,"Mar 20, 1992",1.07,0.27,2.4,0.58,0.5,0.2,0.42,0.0,YeDam Seo,63.0,7,4,0.0
155.0,70.0,Orthodox,"Jan 02, 1980",3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6,Mac Danzig,68.0,21,12,1.0
205.0,,Orthodox,"Jul 17, 1978",1.66,0.48,1.15,0.57,2.41,0.48,0.58,1.2,Ricardo Arona,71.0,14,5,0.0
260.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Diaz,,1,2,0.0
135.0,71.0,Orthodox,"Sep 07, 1994",4.22,0.29,6.31,0.48,0.0,0.0,0.46,0.5,AJ Cunningham,70.0,11,5,0.0
260.0,78.0,Orthodox,"Jan 24, 1995",3.45,0.48,4.25,0.5,4.21,0.62,0.63,0.5,Serghei Spivac,75.0,17,6,0.0
145.0,71.0,Orthodox,"Jan 08, 1997",2.97,0.45,2.81,0.47,3.51,0.3,0.54,1.1,Yizha,67.0,26,5,0.0
155.0,69.0,Orthodox,"Nov 24, 1989",1.53,0.31,1.85,0.61,0.0,0.0,0.5,0.0,Carl Deaton,67.0,17,7,
215.0,,,--,0.62,0.66,6.22,0.23,0.0,0.0,0.0,0.0,Scott Carson,74.0,4,2,0.0
155.0,73.0,Orthodox,"Nov 24, 1985",2.35,0.34,3.27,0.47,0.64,0.15,0.5,0.4,Mitch Clarke,70.0,11,5,0.0
,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jack Nilson,,2,6,0.0
145.0,71.0,Orthodox,"Feb 04, 1981",1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,Yaotzin Meza,69.0,21,11,
220.0,,Southpaw,"Apr 12, 1962",0.31,0.24,1.92,0.39,1.15,0.2,0.0,0.0,Nobuhiko Takada,72.0,2,6,2.0
135.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ti Haitao,,16,6,0.0
155.0,71.0,Orthodox,"Oct 12, 1984",2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,Jamie Varner,68.0,21,11,
,,Orthodox,--,2.56,0.83,1.03,0.5,0.0,0.0,0.33,7.7,Bobby McAndrews,,1,3,0.0
205.0,74.0,Orthodox,"Sep 02, 1983",5.46,0.48,6.77,0.45,0.0,0.0,0.3,0.5,Sean O'Connell,73.0,17,9,0.0
155.0,,Orthodox,"Jul 21, 1982",2.48,0.41,2.53,0.64,0.0,0.0,0.64,0.0,Alex Ricci,71.0,10,5,0.0
125.0,71.0,Orthodox,"Nov 30, 2001",3.02,0.53,1.86,0.46,1.81,0.27,0.83,0.7,Tereza Bleda,69.0,7,1,0.0
205.0,,Orthodox,"May 28, 1975",1.56,0.34,1.63,0.56,3.05,0.75,0.37,1.0,Chalid Arrab,71.0,7,3,0.0
145.0,,Southpaw,"Jan 01, 1976",1.49,0.49,2.26,0.45,2.3,0.36,0.2,1.6,Eiji Mitsuoka,67.0,18,9,2.0
170.0,,Orthodox,"Aug 08, 1986",2.53,0.49,2.53,0.52,0.0,0.0,1.0,3.0,Danny Mitchell,74.0,19,9,1.0
170.0,,,"Dec 17, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Ray,,13,0,0.0
185.0,76.0,Switch,"Sep 14, 1984",3.29,0.36,2.66,0.6,0.61,1.0,0.66,0.0,Dwight Grant,73.0,11,6,0.0
155.0,,,"May 19, 1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adam Schindler,68.0,10,6,0.0
225.0,73.0,Orthodox,"Feb 18, 1976",1.58,0.37,2.02,0.46,1.28,0.44,0.43,0.0,Justin McCully,73.0,11,5,2.0
205.0,,Orthodox,"Sep 09, 1975",6.99,0.46,4.02,0.6,0.0,0.0,0.66,2.4,Doug Marshall,70.0,18,8,0.0
145.0,,,"Jul 09, 1992",1.21,0.23,4.22,0.51,0.0,0.0,0.0,0.0,John Donaldson,68.0,2,2,0.0
155.0,70.0,Southpaw,"Dec 22, 1986",3.06,0.35,2.88,0.64,1.98,0.26,0.77,0.0,Norman Parke,71.0,23,6,1.0
185.0,79.0,Orthodox,"Aug 06, 1995",2.0,0.44,2.41,0.55,1.34,0.31,0.33,0.2,Sedriques Dumas,74.0,10,4,
135.0,73.0,Orthodox,"Sep 07, 1981",4.12,0.51,4.12,0.52,2.71,0.41,1.0,0.5,Patrick Williams,68.0,8,6,0.0
185.0,76.0,Switch,"Jan 14, 1994",5.18,0.48,4.33,0.52,2.22,0.51,0.34,0.7,Dricus Du Plessis,73.0,23,3,0.0
170.0,71.0,Orthodox,"Aug 04, 2001",8.76,0.57,2.25,0.72,3.37,0.33,0.75,0.0,Daniil Donchenko,71.0,13,2,0.0
135.0,68.0,Orthodox,"Aug 12, 1988",2.2,0.46,2.48,0.52,2.48,0.42,0.5,0.6,Stephanie Egger,66.0,8,5,0.0
170.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steve Hadsel,68.0,3,0,0.0
205.0,76.0,Orthodox,"Feb 17, 1991",3.4,0.51,7.07,0.31,0.0,0.0,1.0,0.0,Phillip Latu,75.0,6,2,0.0
145.0,,Orthodox,"Jul 24, 1979",2.48,0.36,4.84,0.4,1.18,0.11,0.0,0.6,Mike Lullo,68.0,8,3,0.0
170.0,68.0,Orthodox,"Jun 02, 1974",1.98,0.39,2.64,0.46,2.05,0.2,0.38,0.9,Matt Serra,66.0,11,7,0.0
145.0,70.0,Orthodox,"May 30, 1983",2.67,0.32,3.97,0.57,0.65,0.31,0.53,0.5,Bart Palaszewski,69.0,36,17,0.0
170.0,,Orthodox,"Nov 15, 1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David Roberts,73.0,5,8,0.0
185.0,73.0,Southpaw,"Dec 07, 1984",3.55,0.51,3.21,0.63,1.7,0.41,0.61,0.5,Dongi Yang,70.0,13,3,0.0
185.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Yee,69.0,4,6,0.0
170.0,72.0,Orthodox,"Apr 16, 1976",2.77,0.45,3.93,0.4,1.46,0.47,0.6,0.5,Phil Baroni,69.0,15,18,0.0
125.0,66.0,Orthodox,"Dec 10, 1988",3.65,0.49,5.95,0.5,1.93,0.28,0.8,0.6,Daniel Barez,66.0,17,7,0.0
323.0,,Orthodox,"Apr 26, 1965",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scott Ferrozzo,71.0,4,2,0.0
125.0,66.0,Orthodox,"Nov 04, 1995",3.38,0.41,3.14,0.55,1.5,0.31,0.47,1.8,HyunSung Park,67.0,10,2,0.0
178.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James Gabert,,6,4,0.0
170.0,74.0,Orthodox,"Mar 03, 1980",2.74,0.38,4.3,0.52,0.28,0.5,0.47,0.8,Kevin Burns,70.0,12,7,0.0
170.0,75.0,Orthodox,"Jul 01, 1991",4.92,0.54,3.96,0.65,1.85,0.45,0.78,0.0,William Macario,71.0,9,3,0.0
145.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brett Tillis,,0,0,0.0
135.0,68.0,Orthodox,"Jul 23, 1991",3.71,0.5,4.39,0.52,2.03,0.42,0.85,0.0,Melissa Mullins,67.0,7,2,0.0
185.0,71.0,Orthodox,"Nov 03, 1990",5.84,0.53,3.31,0.53,0.17,0.33,0.41,0.0,Armen Petrosyan,75.0,9,5,0.0
115.0,,,"Nov 17, 1982",4.0,0.56,5.1,0.54,0.0,0.0,1.0,0.0,Dan O'Connor,64.0,6,6,
145.0,,,--,2.26,0.57,2.71,0.51,0.0,0.0,0.66,0.0,Gigo Jara,69.0,6,9,0.0
185.0,74.0,Switch,"Nov 09, 1990",5.09,0.6,1.13,0.33,8.49,1.0,1.0,0.0,Taylor Johnson,72.0,5,1,0.0
125.0,69.0,Orthodox,"Aug 06, 1985",3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,Chris Beal,67.0,10,5,0.0
170.0,78.0,Orthodox,"Jun 24, 1991",3.15,0.26,6.39,0.54,0.0,0.0,0.0,0.7,Brian Camozzi,74.0,7,5,0.0
125.0,62.0,Orthodox,"Nov 04, 1996",3.46,0.38,7.01,0.53,2.88,0.24,0.0,1.0,Nicolle Caliari,63.0,8,4,0.0
250.0,80.0,Orthodox,"May 15, 1979",4.08,0.45,6.37,0.43,2.02,0.3,0.33,1.0,Chris de la Rocha,75.0,5,3,0.0
155.0,72.0,Orthodox,"Oct 01, 1992",4.31,0.4,4.5,0.59,1.14,0.36,0.73,0.1,Alexander Hernandez,69.0,18,8,0.0
185.0,75.0,Orthodox,"Jan 05, 1989",2.99,0.4,3.01,0.59,1.97,0.29,0.66,0.6,Albert Duraev,71.0,16,5,0.0
145.0,73.0,Orthodox,"Jul 02, 1987",2.32,0.38,3.23,0.47,0.37,0.07,0.35,1.5,Godofredo Pepey,67.0,13,6,0.0
220.0,,Orthodox,"Jul 18, 1985",1.2,0.33,4.35,0.38,0.0,0.0,0.5,1.1,Darrill Schoonover,74.0,14,8,0.0
,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John Elam,,2,0,0.0
180.0,,Orthodox,"Nov 01, 1979",1.75,0.32,2.51,0.36,3.43,0.42,0.0,0.0,Dae Won Kim,71.0,11,7,0.0
135.0,66.0,Southpaw,"Sep 23, 1988",3.87,0.57,8.43,0.46,1.81,0.19,1.0,0.0,Ramona Pascual,67.0,6,5,0.0
155.0,74.0,Switch,"Apr 27, 1993",5.31,0.47,6.41,0.4,0.0,0.0,0.0,0.0,Cameron VanCamp,74.0,15,7,
185.0,75.0,Orthodox,"Sep 11, 1989",1.84,0.44,8.97,0.43,0.0,0.0,0.5,0.0,Hashem Arkhagha,74.0,6,1,0.0
155.0,74.0,Southpaw,"Jul 21, 1994",1.52,0.61,4.79,0.41,3.5,1.0,0.5,0.0,Danilo Belluardo,72.0,12,5,0.0
125.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emilio Cuellar,,6,1,0.0
185.0,,,"May 27, 1995",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anvarbek Daniyalbekov,,8,0,0.0
244.0,,Orthodox,"May 09, 1981",1.47,0.22,4.87,0.44,1.0,0.25,0.0,0.0,Matt Kovacs,72.0,12,16,0.0
155.0,70.0,Orthodox,"Apr 06, 1986",0.89,0.44,2.98,0.43,0.0,0.0,0.0,0.0,Pawan Maan,67.0,7,3,1.0
135.0,74.0,Orthodox,"Dec 30, 1989",2.21,0.34,8.85,0.41,3.69,0.5,0.0,0.0,Terrence Mitchell,70.0,14,4,0.0
155.0,70.0,Orthodox,"Feb 08, 1993",4.13,0.38,5.28,0.52,0.0,0.0,0.83,0.0,Nikolas Motta,69.0,15,6,
155.0,,,"Jul 14, 1980",1.02,0.26,3.68,0.4,0.0,0.0,0.0,0.0,Lee Higgins,,2,1,0.0
161.0,,Southpaw,"Oct 07, 1980",1.52,0.5,1.27,0.16,0.0,0.0,1.0,0.0,Clay French,67.0,19,7,0.0
155.0,76.0,Orthodox,"Jul 30, 1993",4.55,0.53,3.91,0.49,0.35,0.25,0.85,0.3,Devonte Smith,69.0,11,4,0.0
135.0,67.0,Orthodox,"Sep 02, 1989",3.45,0.35,3.18,0.61,0.54,0.22,0.7,0.3,Alejandro Perez,66.0,23,9,1.0
154.0,,Orthodox,"Dec 16, 1986",2.6,0.43,2.2,0.47,0.0,0.0,0.0,0.0,Won Sik Park,71.0,11,7,
135.0,68.0,Orthodox,"Mar 16, 1989",3.09,0.28,3.42,0.59,2.0,0.37,1.0,0.3,Montse Rendon,68.0,7,1,0.0
135.0,69.0,Orthodox,"Aug 19, 1989",3.1,0.44,2.56,0.57,1.7,0.54,0.24,0.8,Julianna Pena,66.0,13,6,0.0
145.0,72.0,Orthodox,"Apr 21, 1997",1.17,0.28,3.59,0.26,0.0,0.0,0.33,0.0,Emiliano Linares,68.0,8,2,0.0
125.0,65.0,Orthodox,"Jan 25, 1994",2.31,0.5,1.99,0.53,4.46,0.42,0.44,1.5,Asu Almabayev,64.0,23,3,0.0
155.0,75.0,Southpaw,"Sep 22, 1982",1.56,0.2,3.91,0.69,1.5,0.33,0.37,0.0,Shamar Bailey,69.0,16,11,0.0
155.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Max Martyniouk,,1,1,0.0
155.0,69.0,Orthodox,"May 26, 1977",2.47,0.36,2.84,0.59,0.46,1.0,0.68,0.0,Rob McCullough,69.0,19,8,0.0
125.0,69.0,Orthodox,"Jun 03, 1986",2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2,Mara Romero Borella,66.0,12,9,
155.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean Bassett,,0,4,0.0
145.0,,Southpaw,"Jul 25, 1984",1.42,0.47,2.08,0.56,0.0,0.0,0.27,0.9,Eric Wisely,68.0,26,9,1.0
145.0,71.0,Orthodox,"Sep 22, 1986",3.21,0.39,4.75,0.51,0.36,0.16,0.83,0.0,Mike de la Torre,71.0,14,7,
170.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adam Steele,,0,1,0.0
125.0,65.0,Orthodox,"Aug 22, 1988",3.6,0.51,1.83,0.52,2.85,0.4,0.75,0.0,Bibulatov Magomed,65.0,14,2,0.0
155.0,77.0,Orthodox,"May 13, 1988",3.07,0.4,3.26,0.53,0.43,0.21,0.66,0.0,Jai Herbert,73.0,13,6,1.0
145.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aaron Miller,69.0,14,10,
160.0,,Orthodox,"Oct 12, 1980",0.0,0.0,0.22,0.8,3.27,0.5,0.0,3.3,Daisuke Sugie,66.0,10,8,1.0
185.0,75.0,Orthodox,"Apr 21, 1988",2.17,0.53,2.43,0.45,3.13,0.4,1.0,0.5,Ronny Markes,73.0,17,5,0.0
,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Helena Crevar,,0,0,0.0
185.0,,Switch,"Nov 20, 1958",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rickson Gracie,70.0,11,0,0.0
185.0,72.0,Orthodox,"Sep 08, 1987",2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0,Chris Dempsey,70.0,11,5,0.0
135.0,67.0,Orthodox,"Feb 07, 1986",5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,TJ Dillashaw,66.0,18,5,0.0
185.0,,Orthodox,"Aug 07, 1982",1.53,0.33,6.19,0.39,2.18,0.66,0.0,3.3,Edwin DeWees,73.0,38,17,
170.0,,Orthodox,"Aug 26, 1977",0.0,0.0,0.54,0.81,0.0,0.0,0.0,8.1,Erik Apple,72.0,10,3,0.0
205.0,74.0,Orthodox,"Sep 25, 1995",4.73,0.57,4.26,0.54,0.46,0.22,0.5,0.0,Aleksa Camur,73.0,6,3,0.0
245.0,75.0,Orthodox,"May 13, 1986",2.33,0.56,3.25,0.59,1.73,0.75,1.0,0.0,Arjan Bhullar,73.0,9,1,0.0
125.0,68.0,Orthodox,"Jun 26, 1996",6.45,0.41,6.55,0.51,0.86,0.62,0.64,0.0,Diana Belbita,67.0,15,10,0.0
125.0,70.0,Orthodox,"Jan 27, 2000",2.87,0.6,2.54,0.47,3.21,0.48,0.45,1.7,Tatsuro Taira,67.0,17,1,0.0
155.0,,,"Mar 11, 1987",3.7,0.44,4.8,0.47,1.0,0.22,0.81,0.0,Matt Ricehouse,,6,1,0.0
